,white_king_edge_dist,white_rook_edge_dist,black_king_edge_dist,white_king_in_corner,white_rook_in_corner,black_king_in_corner,wking_wrook_dist_x,wking_wrook_dist_y,wking_bking_dist_x,wking_bking_dist_y,wrook_bking_dist_x,wrook_bking_dist_y,result
2764,4,2,3,0,0,0,2,3,2,1,4,4,10
2765,2,1,3,0,0,0,2,4,0,3,2,1,14
2766,3,1,1,0,1,0,2,5,4,2,6,7,9
2767,2,3,1,0,0,0,0,4,5,2,5,2,13
2768,1,1,1,0,0,1,6,1,6,7,0,6,13
2769,2,1,2,0,0,0,6,4,3,0,3,4,12
2770,1,3,2,0,0,0,1,5,1,6,0,1,-1
2771,2,1,1,0,0,0,1,6,5,1,6,5,11
2772,1,1,1,0,0,0,1,3,6,3,7,0,14
2773,2,4,2,0,0,0,2,2,4,1,2,1,8
2774,1,3,1,0,0,0,2,5,2,0,4,5,5
2775,1,1,2,1,0,0,3,7,6,1,3,6,13
2776,1,2,1,1,0,1,5,1,7,0,2,1,8
2777,1,1,1,0,0,0,4,7,6,6,2,1,13
2778,1,1,1,0,0,0,4,7,1,4,5,3,11
2779,2,3,2,0,0,0,2,1,4,2,2,1,12
2780,4,4,2,0,0,0,0,1,3,1,3,0,10
2781,3,1,1,0,1,1,4,2,3,5,7,7,9
2782,1,4,2,0,0,0,0,4,2,4,2,0,13
2783,1,1,3,0,0,0,1,2,4,3,5,1,15
2784,3,2,2,0,0,0,3,1,1,4,4,5,12
2785,1,2,1,0,0,0,3,6,5,1,2,5,11
2786,2,3,1,0,0,0,1,1,5,1,4,0,11
2787,2,3,1,0,0,0,0,2,5,5,5,3,12
2788,2,1,1,0,0,0,4,2,4,3,0,1,-1
2789,1,1,3,0,0,0,1,2,4,4,5,2,15
2790,1,2,1,0,0,0,2,6,5,2,3,4,12
2791,1,1,1,1,0,0,5,7,6,0,1,7,12
2792,1,1,1,0,0,0,4,4,4,5,0,1,-1
2793,3,1,3,0,0,0,4,0,2,3,2,3,12
2794,3,2,1,0,0,0,2,1,4,2,6,3,11
2795,2,2,1,0,0,0,2,4,4,3,6,1,13
2796,1,2,1,0,0,0,2,1,1,7,3,6,12
2797,2,3,1,0,0,0,0,3,2,1,2,2,9
2798,1,1,2,0,0,0,1,7,5,3,4,4,14
2799,1,2,4,0,0,0,0,6,1,3,1,3,14
2800,1,4,2,0,0,0,1,3,3,2,2,1,10
2801,3,2,2,0,0,0,1,4,4,1,3,3,12
2802,1,1,3,0,0,0,1,2,1,5,2,3,15
2803,3,1,1,0,0,0,2,4,5,2,7,2,12
2804,2,2,4,0,0,0,1,5,1,3,0,2,13
2805,2,3,1,0,0,0,1,1,3,6,2,5,11
2806,1,1,1,0,0,0,0,7,1,7,1,0,-1
2807,4,1,2,0,0,0,4,3,3,2,1,1,-1
2808,1,1,3,0,0,0,5,6,2,5,3,1,14
2809,1,3,1,0,0,0,0,2,5,2,5,0,13
2810,2,1,1,0,0,0,3,1,3,6,0,7,13
2811,1,1,4,0,0,0,3,5,1,3,4,2,14
2812,2,3,3,0,0,0,0,1,3,4,3,3,14
2813,1,2,1,1,0,0,4,6,2,0,2,6,15
2814,1,1,1,0,0,1,6,5,6,7,0,2,13
2815,3,1,1,0,1,0,2,5,3,2,5,7,10
2816,1,2,1,1,0,0,3,6,5,0,2,6,13
2817,2,2,1,0,0,0,4,0,2,4,6,4,11
2818,3,2,1,0,0,0,3,4,1,2,4,6,2
2819,1,2,1,1,0,0,1,4,7,6,6,2,14
2820,3,1,3,0,0,0,0,5,2,0,2,5,9
2821,1,1,2,0,0,0,4,2,3,6,1,4,13
2822,2,1,1,0,1,0,3,1,4,5,7,6,11
2823,1,2,3,0,0,0,3,2,1,5,4,3,14
2824,1,2,2,1,0,0,5,1,6,1,1,0,-1
2825,1,2,1,0,0,0,4,3,4,7,0,4,12
2826,2,2,3,0,0,0,1,0,1,4,2,4,13
2827,2,1,1,0,0,0,2,6,3,2,1,4,7
2828,2,1,1,0,0,0,2,5,4,1,6,6,8
2829,1,1,2,0,0,0,0,7,2,1,2,6,14
2830,2,1,1,0,0,0,3,6,3,3,6,3,11
2831,3,1,2,0,1,0,3,5,2,1,5,6,8
2832,2,3,2,0,0,0,3,4,1,5,4,1,12
2833,1,1,3,0,0,0,3,7,2,5,1,2,15
2834,1,3,1,0,0,1,4,5,1,7,5,2,13
2835,1,4,1,0,0,0,0,4,4,2,4,2,10
2836,3,1,1,0,0,0,1,5,2,2,1,7,8
2837,3,2,1,0,0,0,1,4,1,2,2,6,8
2838,3,2,1,0,0,0,2,3,4,2,6,1,9
2839,2,1,2,0,0,0,2,4,1,5,3,1,11
2840,1,1,3,0,0,0,1,7,1,4,0,3,15
2841,1,1,2,0,0,0,1,0,3,3,4,3,14
2842,1,2,1,0,0,0,1,6,2,6,3,0,12
2843,4,3,1,0,0,1,1,1,4,3,3,2,7
2844,1,1,2,0,0,0,2,7,2,5,4,2,14
2845,1,3,1,0,0,0,1,2,6,5,5,3,14
2846,1,1,2,1,0,0,1,0,4,1,3,1,15
2847,1,2,1,0,0,1,5,2,6,7,1,5,9
2848,3,3,1,0,0,0,1,0,1,2,0,2,6
2849,1,1,3,0,0,0,3,0,3,2,0,2,15
2850,2,2,2,0,0,0,0,2,5,1,5,1,10
2851,1,2,1,0,0,0,1,6,6,1,5,5,11
2852,2,2,2,0,0,0,2,3,2,5,0,2,13
2853,1,2,1,0,0,0,1,5,5,2,6,3,13
2854,1,4,3,0,0,0,2,4,1,4,1,0,-1
2855,4,4,1,0,0,0,1,1,4,1,3,0,9
2856,1,1,2,1,1,0,7,7,6,1,1,6,13
2857,2,1,3,0,1,0,6,6,4,4,2,2,14
2858,1,3,3,0,0,0,1,2,4,5,3,3,15
2859,2,1,2,0,0,0,5,5,1,5,4,0,13
2860,1,2,2,0,0,0,4,1,2,6,2,5,14
2861,2,2,1,0,0,1,1,0,3,1,2,1,4
2862,1,1,2,0,0,0,6,4,0,5,6,1,13
2863,2,4,4,0,0,0,2,2,3,3,1,1,-1
2864,1,2,4,0,0,0,0,6,0,3,0,3,14
2865,1,2,1,0,0,0,2,2,4,3,6,1,13
2866,2,1,1,0,1,0,5,6,2,5,7,1,12
2867,2,2,3,0,0,0,2,3,0,4,2,1,13
2868,3,2,3,0,0,0,1,4,2,1,3,3,13
2869,2,3,1,0,0,0,4,1,6,4,2,3,12
2870,1,1,1,1,0,0,7,5,7,6,0,1,-1
2871,1,3,1,0,0,0,2,2,2,5,4,3,11
2872,3,1,1,0,1,0,4,2,3,1,7,3,10
2873,3,3,2,0,0,0,2,1,2,0,4,1,5
2874,1,2,4,0,0,0,0,1,3,4,3,3,15
2875,1,1,1,0,0,0,4,1,3,5,7,4,12
2876,2,4,3,0,0,0,1,2,1,3,2,1,12
2877,1,1,3,0,0,0,4,3,1,4,5,1,14
2878,1,1,1,0,0,0,5,1,4,7,1,6,14
2879,3,1,1,0,0,0,3,3,0,2,3,5,2
2880,1,2,1,0,0,0,0,3,6,5,6,2,14
2881,1,1,1,0,0,0,6,6,1,7,5,1,10
2882,4,2,3,0,0,0,3,1,2,1,1,2,10
2883,3,3,3,0,0,0,1,2,1,3,0,1,-1
2884,1,4,1,0,0,0,1,3,2,2,3,1,5
2885,1,2,1,1,0,0,1,5,7,3,6,2,15
2886,3,2,1,0,0,0,1,1,0,2,1,1,6
2887,2,1,1,0,0,0,5,3,2,6,3,3,12
2888,1,1,1,0,0,1,0,7,3,0,3,7,5
2889,1,2,4,0,0,0,0,6,2,3,2,3,15
2890,1,2,3,0,0,0,0,4,4,3,4,1,14
2891,1,2,2,0,0,0,2,1,4,5,2,4,13
2892,2,1,1,0,0,0,5,6,6,5,1,1,-1
2893,1,3,2,0,0,0,2,2,3,1,1,1,-1
2894,2,3,2,0,0,0,1,1,2,3,1,2,9
2895,2,1,2,0,0,0,0,1,5,4,5,5,14
2896,1,2,1,0,0,0,0,3,4,7,4,4,14
2897,1,1,1,0,0,0,5,6,3,7,2,1,11
2898,1,3,1,0,0,0,1,2,1,5,2,3,10
2899,3,4,2,0,0,0,2,2,4,0,2,2,10
2900,1,1,1,0,0,0,1,0,3,6,4,6,13
2901,1,2,1,0,0,0,3,3,4,1,1,2,7
2902,1,1,1,0,0,0,0,7,4,0,4,7,10
2903,3,1,1,0,0,1,4,2,4,2,0,4,7
2904,3,2,3,0,0,0,2,4,2,3,0,1,-1
2905,2,1,1,0,0,0,3,1,6,5,3,6,12
2906,1,3,2,0,0,0,4,4,4,6,0,2,14
2907,1,3,2,0,0,0,4,4,0,3,4,1,15
2908,2,3,2,0,0,0,0,3,1,3,1,0,-1
2909,1,1,1,1,0,0,5,7,5,0,0,7,14
2910,1,2,1,0,0,1,2,6,6,7,4,1,11
2911,1,1,1,0,0,0,5,6,2,4,7,2,14
2912,2,3,1,0,0,0,1,2,3,1,2,3,10
2913,4,2,2,0,0,0,3,0,2,2,1,2,9
2914,1,1,1,1,1,0,0,7,3,0,3,7,12
2915,2,1,3,0,0,0,3,2,2,2,5,0,13
2916,1,2,2,0,0,0,1,6,5,6,4,0,15
2917,2,4,2,0,0,0,2,3,2,5,0,2,13
2918,2,2,2,0,0,0,4,4,1,5,3,1,12
2919,1,1,2,0,0,0,0,7,2,5,2,2,12
2920,2,3,2,0,0,0,1,4,4,4,3,0,13
2921,1,3,1,0,0,0,2,5,6,6,4,1,13
2922,4,3,2,0,0,0,1,0,3,2,4,2,11
2923,1,3,3,0,0,0,0,2,1,2,1,0,-1
2924,1,2,1,0,0,1,1,6,6,0,5,6,9
2925,4,3,1,0,0,0,0,1,1,3,1,2,8
2926,4,3,1,0,0,1,2,1,4,3,2,4,7
2927,1,2,1,0,0,0,3,6,3,4,6,2,14
2928,1,1,1,1,0,1,1,7,7,0,6,7,10
2929,3,1,1,0,0,1,3,5,3,5,6,0,10
2930,1,1,1,1,0,0,4,0,7,5,3,5,13
2931,2,2,3,0,0,0,0,5,4,2,4,3,14
2932,1,2,3,0,0,0,4,3,0,2,4,1,12
2933,1,1,1,0,1,0,5,0,2,5,7,5,13
2934,1,1,3,0,0,0,1,7,2,2,3,5,14
2935,4,3,2,0,0,0,1,2,3,1,2,1,11
2936,2,2,1,0,0,0,2,5,1,6,3,1,10
2937,2,1,1,0,0,0,3,0,4,5,7,5,13
2938,1,3,2,0,0,0,1,2,2,4,3,2,14
2939,1,2,1,0,0,0,5,1,1,3,6,2,12
2940,2,1,2,0,0,0,2,6,3,2,1,4,10
2941,1,1,1,0,0,0,2,7,1,7,1,0,-1
2942,1,4,2,0,0,0,1,4,2,4,3,0,14
2943,4,1,1,0,0,0,2,4,1,3,1,7,8
2944,2,1,3,0,0,0,6,0,3,1,3,1,15
2945,3,2,1,0,0,0,3,0,2,2,5,2,4
2946,1,1,3,0,0,0,0,7,0,5,0,2,15
2947,1,2,4,0,0,0,0,6,0,4,0,2,15
2948,3,1,2,0,0,0,2,1,4,1,6,2,12
2949,2,3,1,0,0,0,1,4,1,6,2,2,12
2950,2,1,2,0,0,0,3,0,3,4,6,4,13
2951,2,2,3,0,0,0,1,0,2,1,1,1,12
2952,1,4,2,0,0,0,3,4,4,1,1,3,13
2953,4,1,1,0,0,1,4,2,3,3,7,1,3
2954,2,1,2,0,0,0,3,1,3,0,0,1,-1
2955,1,1,1,0,0,0,1,0,3,1,2,1,11
2956,1,1,1,0,0,0,1,6,1,7,2,1,11
2957,2,1,1,0,0,0,5,4,5,3,0,1,-1
2958,1,1,1,0,0,1,1,7,4,0,5,7,6
2959,2,1,1,0,0,0,4,1,1,6,3,5,12
2960,1,1,2,0,0,0,2,0,5,3,3,3,14
2961,1,4,3,0,0,0,1,3,1,5,0,2,14
2962,3,1,2,0,1,0,3,5,2,4,1,1,-1
2963,2,1,1,0,0,0,1,4,6,0,7,4,11
2964,2,1,2,0,0,0,1,6,0,5,1,1,-1
2965,1,4,4,0,0,0,1,4,1,3,0,1,-1
2966,1,1,3,0,0,0,6,2,4,5,2,3,15
2967,2,1,4,0,0,0,3,2,0,2,3,0,13
2968,1,1,2,0,1,0,1,0,2,6,3,6,14
2969,2,2,2,0,0,0,1,5,3,0,4,5,8
2970,2,2,1,0,0,0,1,5,4,3,3,2,11
2971,2,1,2,0,0,0,5,4,4,3,1,1,-1
2972,4,3,1,0,0,1,2,1,3,3,5,2,7
2973,2,2,2,0,0,0,1,0,2,0,3,0,8
2974,2,1,1,0,0,0,3,2,3,1,6,3,6
2975,1,1,1,0,0,1,2,0,5,0,3,0,8
2976,3,2,1,0,0,0,3,3,4,3,1,0,-1
2977,2,3,4,0,0,0,0,1,2,2,2,1,14
2978,1,3,1,0,0,0,1,5,2,0,1,5,11
2979,1,1,2,0,0,0,1,0,2,1,1,1,13
2980,1,3,2,0,0,0,2,2,4,4,2,2,13
2981,3,1,2,0,1,0,4,2,1,4,3,6,12
2982,2,1,2,0,0,0,0,1,1,5,1,6,11
2983,1,2,1,0,0,0,2,1,1,4,3,3,12
2984,1,2,1,0,0,0,0,6,4,1,4,5,8
2985,3,2,2,0,0,0,2,2,2,0,0,2,5
2986,3,2,1,0,0,0,1,4,2,5,1,1,-1
2987,1,1,1,0,1,1,4,7,4,0,0,7,10
2988,4,1,2,0,0,0,4,3,3,2,1,5,10
2989,1,3,1,0,0,0,2,3,3,4,5,1,14
2990,1,2,2,1,0,0,1,5,2,1,1,4,15
2991,2,3,1,0,0,0,1,2,2,1,3,3,6
2992,3,1,2,0,0,0,2,2,2,1,0,1,-1
2993,4,2,1,0,0,0,3,1,4,2,1,3,7
2994,2,2,3,0,0,0,1,5,3,4,4,1,13
2995,2,3,2,0,0,0,3,1,4,0,1,1,-1
2996,2,2,2,0,0,0,2,1,2,5,4,4,13
2997,1,1,1,1,0,1,6,0,7,0,1,0,-1
2998,1,2,3,0,0,0,1,3,3,4,4,1,14
2999,3,1,1,0,0,0,3,5,0,5,3,0,12
3000,1,1,3,1,0,0,5,0,5,3,0,3,15
3001,2,3,2,0,0,0,1,1,1,5,0,4,12
3002,2,2,1,0,0,0,2,2,1,6,3,4,13
3003,1,1,2,1,0,0,2,0,6,4,4,4,15
3004,2,2,3,0,0,0,1,3,0,2,1,1,-1
3005,3,3,2,0,0,0,1,0,3,3,4,3,12
3006,1,4,1,0,0,0,1,3,5,5,4,2,13
3007,3,2,2,0,0,0,0,1,3,0,3,1,12
3008,1,1,3,0,0,0,0,7,2,5,2,2,15
3009,2,2,2,0,0,0,3,0,1,5,4,5,11
3010,4,2,3,0,0,0,2,3,2,1,4,2,11
3011,1,2,1,0,0,0,3,1,6,5,3,4,13
3012,2,1,2,0,1,0,5,6,4,3,1,3,13
3013,2,3,1,0,0,0,1,2,3,5,2,3,8
3014,1,1,1,0,0,0,0,7,4,4,4,3,12
3015,1,3,2,0,0,0,1,5,4,6,3,1,13
3016,3,1,3,0,1,0,3,5,2,1,5,4,12
3017,3,1,2,0,0,0,5,1,4,2,1,3,12
3018,2,2,1,0,0,0,5,2,2,1,3,3,10
3019,1,2,2,1,0,0,5,6,6,4,1,2,13
3020,3,1,1,0,1,1,5,2,2,2,7,0,2
3021,1,1,1,0,0,0,6,3,5,0,1,3,10
3022,3,2,1,0,0,0,2,2,2,2,4,4,8
3023,2,1,1,0,0,1,4,6,5,1,1,7,7
3024,1,3,3,0,0,0,1,5,3,2,2,3,15
3025,2,1,2,0,0,0,3,6,3,5,0,1,-1
3026,4,1,2,0,0,0,3,2,3,0,6,2,12
3027,3,1,3,0,0,0,1,2,3,0,2,2,13
3028,1,1,1,0,1,0,3,0,2,0,5,0,6
3029,1,3,3,0,0,0,4,3,3,5,1,2,15
3030,1,2,2,0,0,0,1,1,4,1,3,0,14
3031,1,1,1,0,0,0,1,6,2,7,3,1,10
3032,3,1,1,0,0,1,3,0,3,2,0,2,5
3033,3,2,1,0,0,0,3,1,4,3,1,4,7
3034,2,2,2,0,0,0,2,5,2,0,4,5,8
3035,3,4,1,0,0,0,0,2,3,5,3,3,10
3036,1,1,1,0,0,0,2,7,3,0,5,7,6
3037,1,2,2,0,0,0,2,3,1,6,1,3,14
3038,2,1,1,0,0,1,3,0,4,6,7,6,11
3039,1,2,2,0,0,0,5,1,5,5,0,4,14
3040,1,1,2,0,0,0,0,7,1,3,1,4,11
3041,3,1,2,0,0,0,0,5,3,2,3,3,12
3042,1,2,4,0,0,0,1,1,3,4,2,3,16
3043,1,2,1,0,0,0,3,6,1,3,4,3,12
3044,1,1,2,0,0,0,3,3,2,3,1,0,-1
3045,4,1,1,0,0,0,4,0,2,3,2,3,9
3046,2,2,1,0,0,1,0,5,3,6,3,1,9
3047,1,1,3,0,0,0,1,6,3,5,4,1,15
3048,3,2,3,0,0,0,2,1,0,3,2,4,12
3049,1,1,1,0,1,0,4,0,2,0,2,0,10
3050,2,2,2,0,0,0,2,1,1,5,3,4,13
3051,1,1,2,0,0,0,2,1,4,2,6,1,14
3052,2,1,1,0,0,0,3,2,0,6,3,4,12
3053,1,3,2,1,0,0,3,2,6,1,3,1,9
3054,1,1,2,0,0,0,3,0,4,1,1,1,-1
3055,3,1,2,0,0,0,3,4,1,4,4,0,12
3056,1,1,3,0,0,0,2,5,3,2,5,3,14
3057,2,2,1,0,0,0,3,5,5,1,2,4,11
3058,2,2,1,0,0,0,4,4,5,4,1,0,-1
3059,2,2,2,0,0,0,2,5,5,0,3,5,11
3060,1,2,3,0,0,0,5,6,1,3,4,3,15
3061,4,1,1,0,0,1,4,2,4,4,0,2,9
3062,3,2,1,0,0,0,1,1,3,2,4,3,9
3063,1,1,1,0,0,0,2,0,4,2,2,2,11
3064,3,1,1,0,0,0,5,0,5,1,0,1,-1
3065,2,1,3,0,0,0,2,5,3,2,5,3,13
3066,1,3,1,0,0,1,2,2,4,0,2,2,5
3067,2,3,2,0,0,0,1,1,2,0,1,1,8
3068,3,1,3,0,0,0,0,2,3,0,3,2,13
3069,2,2,4,0,0,0,4,5,2,3,2,2,14
3070,3,2,3,0,0,0,0,1,3,1,3,2,13
3071,1,2,3,0,0,0,1,1,3,5,2,4,15
3072,3,3,2,0,0,0,2,2,2,4,4,2,11
3073,2,2,1,0,0,0,2,0,4,4,2,4,10
3074,1,1,2,0,0,0,2,0,3,5,1,5,11
3075,3,2,1,0,0,0,4,4,5,2,1,2,8
3076,1,2,2,0,0,0,2,6,0,6,2,0,15
3077,1,2,3,0,0,0,1,1,1,5,2,4,14
3078,2,1,1,0,0,0,2,6,3,1,1,7,9
3079,1,1,2,0,0,0,5,3,4,1,1,2,9
3080,1,2,1,0,0,0,3,2,3,7,0,5,12
3081,1,2,3,0,0,0,3,6,0,2,3,4,15
3082,1,4,3,0,0,0,1,4,0,4,1,0,-1
3083,1,2,2,0,0,0,2,6,1,5,3,1,14
3084,1,1,2,0,0,0,2,3,1,5,1,2,14
3085,1,2,2,0,0,0,0,4,5,2,5,2,12
3086,2,4,1,0,0,0,1,2,3,0,4,2,5
3087,2,2,1,0,0,0,2,5,2,1,4,6,6
3088,3,2,2,0,0,0,1,4,4,1,5,5,10
3089,2,1,1,0,0,0,2,1,2,0,4,1,2
3090,2,1,2,0,0,0,1,6,4,3,3,3,13
3091,2,1,2,0,0,0,0,6,3,1,3,5,13
3092,1,1,1,0,0,0,4,7,2,2,6,5,12
3093,1,1,1,0,0,0,1,2,2,0,3,2,9
3094,2,3,2,0,0,0,1,1,4,0,3,1,8
3095,1,1,1,0,1,1,3,7,4,0,7,7,6
3096,2,1,2,0,0,0,2,1,3,5,1,6,12
3097,2,1,4,0,0,0,4,2,0,2,4,0,13
3098,1,2,2,0,0,0,2,1,2,6,4,5,13
3099,1,3,3,0,0,0,1,3,4,5,3,2,14
3100,1,3,2,0,0,0,1,2,2,4,1,2,10
3101,2,2,2,0,0,0,1,2,4,0,5,2,8
3102,1,1,2,0,0,0,4,5,1,6,5,1,12
3103,3,1,2,0,0,0,5,4,3,1,2,5,11
3104,3,4,1,0,0,0,0,2,0,2,0,4,2
3105,1,1,1,0,0,0,2,0,1,3,3,3,12
3106,2,2,1,0,0,0,1,0,4,0,5,0,8
3107,2,2,4,0,0,0,1,5,1,3,0,2,14
3108,2,4,3,0,0,0,0,3,1,3,1,0,-1
3109,1,4,3,0,0,0,1,3,2,2,1,1,-1
3110,2,2,1,0,0,0,3,2,3,1,0,3,7
3111,2,2,3,0,0,0,3,3,1,3,4,0,12
3112,2,1,1,0,0,1,1,6,5,1,4,7,8
3113,1,1,2,0,0,0,1,0,2,6,3,6,14
3114,1,1,1,0,0,0,4,1,4,3,0,2,14
3115,1,1,2,0,0,0,3,7,4,3,1,4,11
3116,2,1,1,0,0,1,2,2,2,1,0,3,0
3117,1,1,1,1,0,0,0,3,3,0,3,3,12
3118,1,4,1,0,0,0,2,4,2,1,4,3,10
3119,2,3,3,0,0,0,0,1,0,4,0,3,12
3120,2,2,3,0,0,0,1,0,2,4,1,4,12
3121,3,1,2,0,0,0,2,2,4,4,2,6,12
3122,1,1,1,1,0,0,0,5,6,0,6,5,11
3123,3,1,3,0,1,0,3,2,1,3,4,5,12
3124,2,3,3,0,0,0,3,4,3,1,0,3,15
3125,2,3,2,0,0,0,2,2,0,5,2,3,13
3126,3,1,3,0,0,0,4,2,2,2,2,0,11
3127,2,4,2,0,0,0,2,2,3,0,1,2,10
3128,3,1,3,0,0,0,4,3,2,3,2,0,12
3129,4,1,1,0,0,0,2,4,4,0,2,4,9
3130,4,1,1,0,0,0,4,1,3,3,1,2,8
3131,2,2,1,0,0,0,4,2,5,4,1,2,9
3132,2,2,3,0,0,0,1,0,2,1,3,1,14
3133,1,1,2,0,0,0,1,7,0,3,1,4,10
3134,1,2,1,0,0,0,0,1,5,5,5,4,12
3135,1,4,2,0,0,0,2,4,3,6,1,2,14
3136,1,1,2,1,0,0,7,4,4,1,3,3,13
3137,1,1,1,0,0,0,4,7,1,5,5,2,13
3138,2,3,1,0,0,0,1,1,1,6,2,5,11
3139,1,1,2,1,0,0,7,4,6,2,1,2,14
3140,4,4,2,0,0,0,0,1,0,2,0,3,8
3141,2,1,1,0,0,0,4,0,4,1,0,1,-1
3142,1,1,4,0,0,0,3,0,3,4,0,4,14
3143,1,1,3,0,0,0,1,7,0,5,1,2,15
3144,2,1,2,0,0,0,1,1,1,5,0,6,13
3145,1,1,2,0,0,0,3,7,4,4,1,3,11
3146,1,1,3,1,0,0,7,1,5,2,2,1,16
3147,1,2,3,0,0,0,0,4,4,4,4,0,14
3148,1,3,4,0,0,0,1,2,1,3,0,1,-1
3149,3,1,1,0,0,0,1,2,2,2,1,0,-1
3150,1,2,2,0,0,0,5,6,1,6,4,0,15
3151,3,1,1,0,0,0,0,5,3,1,3,6,6
3152,1,1,1,0,1,0,2,0,0,7,2,7,14
3153,2,2,2,0,0,0,1,0,3,0,2,0,14
3154,1,1,3,0,0,0,2,4,1,2,3,2,13
3155,3,3,1,0,0,0,3,3,5,4,2,1,11
3156,2,3,2,0,0,0,1,3,2,1,1,2,10
3157,1,1,1,0,1,1,1,7,6,0,7,7,9
3158,1,3,1,0,0,0,3,5,6,4,3,1,14
3159,3,2,1,0,0,0,3,3,3,5,0,2,11
3160,1,2,2,0,0,0,0,1,2,1,2,0,15
3161,1,1,1,0,0,0,3,0,6,1,3,1,12
3162,1,2,2,0,0,0,0,1,1,2,1,1,10
3163,1,2,2,1,0,0,5,1,6,6,1,5,13
3164,1,1,2,0,0,0,2,5,1,6,3,1,13
3165,2,3,1,0,0,0,3,4,6,1,3,3,13
3166,3,1,1,0,0,1,3,0,3,5,0,5,9
3167,4,2,1,0,0,0,3,1,1,3,4,4,8
3168,1,2,1,0,0,0,1,1,2,5,1,4,7
3169,4,3,3,0,0,0,1,2,2,1,1,3,10
3170,1,1,1,1,0,0,0,3,2,0,2,3,12
3171,1,3,2,0,0,0,4,2,5,5,1,3,13
3172,2,2,3,0,0,0,1,0,2,4,1,4,13
3173,4,3,2,0,0,0,1,1,2,2,3,1,9
3174,2,2,3,0,0,0,4,1,1,4,3,3,13
3175,1,1,3,0,0,0,0,7,3,5,3,2,15
3176,1,2,3,0,0,0,4,1,3,5,1,4,15
3177,3,4,2,0,0,0,2,1,4,1,2,2,8
3178,1,1,2,0,0,0,4,5,1,6,3,1,13
3179,4,3,2,0,0,0,2,0,3,0,1,0,-1
3180,4,1,1,0,0,0,0,4,4,1,4,3,9
3181,2,1,3,0,0,0,4,6,2,1,2,5,15
3182,1,2,1,0,0,0,0,1,0,7,0,6,13
3183,1,1,3,0,0,0,4,5,1,5,5,0,14
3184,2,3,1,0,0,0,0,4,2,4,2,0,10
3185,2,2,1,0,0,0,4,1,5,0,1,1,-1
3186,2,1,1,0,0,1,4,5,4,6,0,1,-1
3187,2,3,2,0,0,0,3,2,1,4,4,2,13
3188,1,4,3,0,0,0,0,4,2,3,2,1,14
3189,1,2,1,0,0,0,0,2,5,7,5,5,14
3190,1,3,2,0,0,0,1,5,4,4,3,1,15
3191,3,2,4,0,0,0,3,1,0,2,3,3,12
3192,2,1,1,0,0,0,4,6,2,1,2,7,11
3193,2,1,3,0,0,0,2,0,3,3,5,3,13
3194,1,3,3,1,0,0,2,4,5,2,3,2,15
3195,2,1,1,0,0,0,2,1,3,6,1,7,10
3196,2,3,2,0,0,0,1,4,4,0,3,4,10
3197,2,2,2,0,0,0,2,0,1,5,3,5,13
3198,1,1,3,1,0,0,7,3,3,2,4,1,12
3199,2,3,3,0,0,0,3,4,3,2,0,2,15
3200,2,2,1,0,0,0,0,3,2,1,2,4,10
3201,1,2,1,0,0,0,1,1,5,3,4,2,13
3202,4,1,3,0,0,0,4,3,2,1,2,2,12
3203,3,1,2,0,0,0,1,2,1,4,0,6,12
3204,1,4,1,0,0,0,1,3,5,2,4,1,8
3205,3,3,3,0,0,0,1,3,2,0,1,3,13
3206,1,1,2,0,0,0,3,0,1,6,4,6,13
3207,1,1,2,0,0,0,1,6,0,5,1,1,-1
3208,3,1,1,0,0,1,3,4,3,5,0,1,-1
3209,1,1,1,0,0,0,2,4,0,7,2,3,13
3210,3,2,3,0,0,0,1,3,3,0,4,3,12
3211,1,1,3,1,0,0,5,7,5,3,0,4,16
3212,2,1,1,0,1,0,3,6,3,1,6,7,6
3213,2,2,1,0,0,0,1,5,2,4,3,1,11
3214,3,3,1,0,0,0,2,3,1,2,1,5,1
3215,1,1,4,0,0,0,3,7,0,3,3,4,14
3216,1,1,2,0,0,0,1,4,0,6,1,2,14
3217,2,2,3,0,0,0,2,0,3,1,1,1,-1
3218,1,1,1,0,0,0,4,6,3,6,7,0,14
3219,3,3,1,0,0,0,1,0,0,2,1,2,3
3220,2,2,2,0,0,0,5,2,3,0,2,2,11
3221,2,2,2,0,0,0,5,0,5,1,0,1,-1
3222,1,1,2,0,1,0,3,0,0,6,3,6,14
3223,1,2,3,0,0,0,4,5,3,5,1,0,-1
3224,2,2,1,0,0,0,2,4,3,1,5,5,6
3225,1,2,1,0,0,1,3,4,4,7,1,3,9
3226,1,1,1,1,0,0,2,7,6,0,4,7,11
3227,2,2,1,0,0,1,1,5,3,1,4,6,4
3228,1,1,1,0,0,0,3,0,2,5,5,5,13
3229,1,3,4,0,0,0,3,2,1,3,2,1,15
3230,1,3,1,0,0,0,1,2,1,6,2,4,9
3231,2,3,3,0,0,0,0,2,0,4,0,2,13
3232,2,1,2,0,0,0,3,6,1,5,2,1,14
3233,1,1,3,0,0,0,1,7,0,2,1,5,14
3234,1,2,3,0,0,0,4,1,3,3,1,2,15
3235,2,3,2,0,0,0,1,1,2,1,1,0,9
3236,2,1,1,0,0,0,2,6,4,0,6,6,8
3237,4,1,1,0,0,0,1,3,4,1,5,2,9
3238,2,2,3,0,0,0,2,5,4,3,2,2,14
3239,3,2,2,0,0,0,3,1,2,1,5,0,10
